;age;email;first_name;gender;genre;key;location;password;prefDate;rating;title_type;genre;top5
54;1998-07-23;Tabatha00@outlook.com;Tabatha;Female;['INDIGENOUS', 'ARTS & CULTURE', 'REGIONAL AUSTRALIA'];Tabatha00;Lelystad;E/Pkc2=);[2019, 2021];['M', 'PG', 'MA'];['Documentary', 'tv', 'News'];['INDIGENOUS', 'ARTS & CULTURE', 'REGIONAL AUSTRALIA'];"[""Fireman Sam"", ""Alva's World"", ""The School That Tried To End Racism"", ""Andy And The Band"", ""Boyer Lecture: Andrew Forrest"", ""No Offence"", ""Back To Earth: Stargazing Live"", ""Australia: The Wild Top End"", ""Holly Hobbie"", ""Bistro Escargot""]"
55;1985-05-02;Fairytje@outlook.nl;Fairy;Female;['DOCUMENTARY', 'KIDS'];Fairytje;Utrecht;#NAAM?;[2018, 2021];['No preference'];['Documentary'];['DOCUMENTARY', 'KIDS'];"[""Between A Frock And A Hard Place"", ""Further Back In Time For Dinner"", ""Back In Time For Dinner"", ""The Making Of David Attenborough's Galapagos"", ""David Attenborough's Conquest Of The Skies"", ""Ask The Doctor"", ""Laura's Choice"", ""Back To Nature"", ""Louis Theroux: Shooting Joe Exotic"", ""Lucy The Human Chimp""]"
56;1991-11-28;Veronica123@live.nl;Veronica;Female;['KIDS', 'DOCUMENTARY'];Veronica123;Arnhem;K5JfChB/;[2019, 2022];['No preference'];['Movie', 'Panel_Discussion'];['KIDS', 'DOCUMENTARY'];"[""Trust The Man"", ""The Sorcerer and the White Snake"", ""Gruen"", ""Funny Girl"", ""Spicks And Specks"", ""The Dinner"", ""Thr3e"", ""Absolutely Anything"", ""Greetings From Tim Buckley"", ""An Accidental Soldier""]"
57;1968-10-05;Lorie123@gmail.com;Lorie;Female;['KIDS', 'EDUCATION', 'ARTS & CULTURE'];Lorie123;Leeuwarden;5C4$px@};[2016, 2020];['No preference'];['tv', 'Panel_Discussion'];['KIDS', 'EDUCATION', 'ARTS & CULTURE'];"[""Book Hungry Bears"", ""Crowded House Live At Sydney Opera House"", ""Warumuk - in the dark night"", ""The Newsreader"", ""The Next Step"", ""Create"", ""The Mindfulness Tool Kit"", ""hoopla doopla!"", ""Maddie's Do You Know?"", ""The Heights""]"
58;1979-06-10;Iona@hotmail.nl;Iona;Female;['NEWS', 'PANEL & DISCUSSION'];Iona;s-Hertogenbosch;5g/fzS!D;[2016, 2021];['No preference'];['Panel_Discussion'];['NEWS', 'PANEL & DISCUSSION'];"[""Friday Briefing"", ""Back To Earth: Stargazing Live"", ""The Yearly With Charlie Pickering 2021"", ""Q+A"", ""Q+A Highlights"", ""One Plus One"", ""Tomorrow Tonight"", ""Boyer Lecture 2017: Professor Genevieve Bell"", ""Whovians"", ""Mock The Week""]"
59;1987-06-03;Vina01@icloud.com;Vina;Female;['ARTS & CULTURE', 'SCIENCE', 'PANEL & DISCUSSION'];Vina01;Vlissingen;y$5nvs%N;[2016, 2018];['MA'];['Documentary'];['ARTS & CULTURE', 'SCIENCE', 'PANEL & DISCUSSION'];"[""Maralinga Tjarutja"", ""Compass"", ""Scottish Vets Down Under"", ""Bad Influencer"", ""David Attenborough's Great Barrier Reef"", ""Listen Up"", ""Our Dawn"", ""Stargazing: Moon and Beyond"", ""Catching A Killer: A Knock At The Door"", ""The Queen's Green Planet""]"
60;1967-02-25;Brenda123@hotmail.com;Brenda;Female;['PANEL & DISCUSSION'];Brenda123;Utrecht;p+2deDvB;[2017, 2021];['No preference'];['Documentary'];['PANEL & DISCUSSION'];"[""Stargazing: Moon and Beyond"", ""Australia Remastered: Forces of Nature"", ""Catching A Killer: A Knock At The Door"", ""Uncle Vic"", ""Christmas Sounds Better This Year"", ""How To Live Younger"", ""Bad Influencer"", ""Australia Remastered: Nature's Great Divide"", ""Miriam & Alan: Lost In Scotland"", ""The Queen's Green Planet""]"
61;1958-06-21;Sandy123@outlook.nl;Sandy;Female;['DRAMA', 'LIFESTYLE'];Sandy123;Groningen;ajQA=q6w;[2019, 2022];['No preference'];['Movie', 'tv', 'News'];['DRAMA', 'LIFESTYLE'];"[""My Place"", ""The Gruffalo"", ""Attenborough And The Empire Of The Ants"", ""Peggy Sue Got Married"", ""The Art of Remembrance"", ""Mr Deeds Goes To Town"", ""Peppa Pig"", ""The Five"", ""Teenage Boss"", ""Author Talk: Leigh Hobbs""]"
62;1958-03-22;Arvillatjuuh@outlook.nl;Arvilla;Female;['DRAMA', 'INDIGENOUS', 'COMEDY'];Arvillatjuuh;Leeuwarden;Nx}Q8spc;[2019, 2021];['MA'];['Documentary', 'tv'];['DRAMA', 'INDIGENOUS', 'COMEDY'];"[""Tik Tak"", ""Becca's Bunch"", ""Vera"", ""JUNK: Flying Fruit Fly Circus"", ""Birdsong"", ""Big Deal"", ""English On The Go"", ""Redfern Now (2014)"", ""Hannah Gadsby's OZ"", ""Nowhere Boys: The Book of Shadows""]"
63;1994-05-21;Toritje@hotmail.com;Tori;Female;['EDUCATION', 'KIDS', 'PANEL & DISCUSSION'];Toritje;Eindhoven;Dnks9U*P;[2020, 2021];['PG', 'MA'];['tv', 'Documentary', 'Movie'];['EDUCATION', 'KIDS', 'PANEL & DISCUSSION'];"[""Mum"", ""And When Did You Last See Your Father?"", ""Secret Men's Business"", ""The Producers"", ""Thomas And Friends"", ""The Larkins At Christmas"", ""Create"", ""Vera"", ""Fightback Farmers"", ""Altered""]"
64;1996-10-25;Jazmine759@hotmail.com;Jazmine;Female;['DRAMA'];Jazmine759;Haarlem;Rcfv6Bt{;[2016, 2019];['No preference'];['Panel_Discussion'];['DRAMA'];"[""Boyer Lecture 2017: Professor Genevieve Bell"", ""Q+A Highlights"", ""Mock The Week"", ""National Press Club Address"", ""Australia Talks 2021"", ""The Drum"", ""SA Votes 2022"", ""The Ticket"", ""The Brothers' Book Club"", ""Rosie Batty's One Plus One""]"
65;1986-02-24;Arla@live.nl;Arla;Female;['EDUCATION', 'ARTS & CULTURE', 'PANEL & DISCUSSION'];Arla;Spijkenisse;aSEb>3TS;[2019, 2022];['G', 'MA', 'PG'];['News', 'Panel_Discussion', 'tv'];['EDUCATION', 'ARTS & CULTURE', 'PANEL & DISCUSSION'];"[""The Nannas And The Poppas (Hindi)"", ""Australia's Prime Ministers"", ""The War Of The Worlds"", ""Peep Show"", ""Bistro Escargot"", ""Wakefield"", ""The Cry"", ""What's For Dinner? Lunar New Year"", ""Stargazing Live"", ""Australia Talks 2019""]"
66;1988-11-24;Shelby00@hotmail.nl;Shelby;Female;['DRAMA', 'DOCUMENTARY'];Shelby00;Assen;fa/8Z5-d;[2019, 2021];['MA'];['News', 'Documentary', 'Panel_Discussion'];['DRAMA', 'DOCUMENTARY'];"[""Re-Frame 2021"", ""Songs Of Praise: Richard III"", ""Further Back In Time For Dinner"", ""The Beautiful Bush"", ""Louis Theroux's Forbidden America"", ""Louis Theroux: Selling Sex"", ""The Journey Home:  Reconciliation Through Repatriation"", ""Bangarra's World"", ""China Tonight"", ""Australia Remastered: Nature's Great Divide""]"
67;1989-01-17;Susana01@hotmail.com;Susana;Female;['EDUCATION', 'SCIENCE', 'ARTS & CULTURE'];Susana01;Zaandam;%aVhxA2];[2016, 2022];['G', 'PG'];['tv'];['EDUCATION', 'SCIENCE', 'ARTS & CULTURE'];"[""Teeny Tiny Stevies"", ""Managing Populations"", ""Sleeping Beauty"", ""Mini Lessons: Maths"", ""La Paquita"", ""The Planets"", ""The Last Panthers"", ""The Wonder Of Marsupials"", ""The Mindfulness Tool Kit"", ""The Pirates Of Penzance (1994)""]"
68;1997-06-30;DeloresXX@gmail.com;Delores;Female;['KIDS', 'COMEDY', 'ARTS & CULTURE'];DeloresXX;Zevenaar;qB>s3G[@;[2020, 2022];['No preference'];['tv'];['KIDS', 'COMEDY', 'ARTS & CULTURE'];"[""dirtgirlworld"", ""The Wacky Word Show"", ""Alva's World"", ""Stackorama!"", ""Australia: The Wild Top End"", ""Art With Mati And Dada"", ""Tjitji Lullaby"", ""Father Brown"", ""David Attenborough's Flying Monsters"", ""Languages Of Our Land""]"
69;1955-08-04;BreannaXX@icloud.com;Breanna;Female;['FAMILY'];BreannaXX;Zutphen;xsMh+9hd;[2016, 2022];['No preference'];['News', 'Movie'];['FAMILY'];"[""The Ticket"", ""The Big Heat"", ""Suburban Mayhem"", ""New Normal"", ""Newcastle"", ""You're Next"", ""Adoration"", ""An Accidental Soldier"", ""Fly Me To The Moon"", ""Project Nim""]"
70;1962-01-24;Jessicatjuuh@hotmail.nl;Jessica;Female;['COMEDY'];Jessicatjuuh;Capelle aan den IJssel;Y6DUb[5K;[2018, 2019];['M', 'PG'];['News', 'Panel_Discussion', 'Movie'];['COMEDY'];"[""Starter For 10"", ""ABC News WA"", ""On The Road"", ""The Anxiety Project"", ""Census: Why We Count (2021)"", ""Primary Colours"", ""Offsiders"", ""ABC News TAS"", ""What's Your Story?"", ""Boyer Lecture 2017: Professor Genevieve Bell""]"
71;1963-03-24;Laurax@gmail.com;Laura;Female;['FAMILY', 'SCIENCE'];Laurax;Delft;5g/fzS!D;[2016, 2018];['No preference'];['Movie', 'Panel_Discussion'];['FAMILY', 'SCIENCE'];"[""Australia Debates"", ""Angel"", ""The Lost Bladesman"", ""Secret Men's Business"", ""Whiteley"", ""Pecking Order"", ""California Suite"", ""January 26"", ""Yves Saint Laurent"", ""Starman""]"
72;1958-05-31;Tamitjuuh@outlook.com;Tami;Female;['DOCUMENTARY', 'DRAMA'];Tamitjuuh;Etten-Leur;Dnks9U*P;[2018, 2020];['No preference'];['Panel_Discussion', 'Movie'];['DOCUMENTARY', 'DRAMA'];"[""The Tender Hook"", ""A Secret"", ""Adaptation"", ""QI"", ""The Boys Are Back"", ""Being Julia"", ""My Kingdom"", ""The Broken Shore"", ""Mr Deeds Goes To Town"", ""The End Of The Affair""]"
73;1970-02-15;Gail00@icloud.com;Gail;Female;['LIFESTYLE', 'PANEL & DISCUSSION', 'COMEDY'];Gail00;Hilversum;+H+e2AT&;[2020, 2021];['PG', 'M'];['Panel_Discussion', 'Movie', 'Documentary'];['LIFESTYLE', 'PANEL & DISCUSSION', 'COMEDY'];"[""Wild Target"", ""Paranormal Activity"", ""David Attenborough's Conquest Of The Skies"", ""Catching A Killer: A Knock At The Door"", ""Adaptation"", ""Absolutely Anything"", ""Q+A Highlights"", ""Roxanne"", ""Insiders: The Interviews"", ""The Road""]"
74;1961-02-14;Taliyahx@live.nl;Taliyah;Female;['KIDS'];Taliyahx;Hilversum;(t%A=7>E;[2018, 2020];['No preference'];['News'];['KIDS'];"[""Budget 2022: Opposition Reply"", ""Living With Fire"", ""Fly Me To The Moon"", ""The Bright Side"", ""9/11 Stories"", ""ABC News With Auslan"", ""When War Came To Australia"", ""Alan Kohler Explains"", ""ABC News QLD"", ""Lake Eyre""]"
75;1975-04-10;Mina759@gmail.com;Mina;Female;['SCIENCE'];Mina759;s-Hertogenbosch;fa/8Z5-d;[2017, 2020];['No preference'];['Movie'];['SCIENCE'];"[""A Few Best Men"", ""The Big Heat"", ""Philomena"", ""Once"", ""Greetings From Tim Buckley"", ""Devil's Knot"", ""Suburban Mayhem"", ""Gilda"", ""Infamous"", ""On The Road""]"
76;2002-11-06;Kali759@gmail.com;Kali;Female;['LIFESTYLE', 'ARTS & CULTURE'];Kali759;Ede;@XHGjV2];[2018, 2022];['PG'];['News', 'tv', 'Movie'];['LIFESTYLE', 'ARTS & CULTURE'];"[""Cliffy"", ""Mock The Week"", ""What Makes Me Me?"", ""I, Daniel Blake"", ""Against All Odds: Inside Statistics"", ""Moon and Me (Mandarin)"", ""An Accidental Soldier"", ""Luo Bao Bei (Mandarin)"", ""Author Talk: Leigh Hobbs"", ""Close Of Business""]"
77;1953-08-19;Stefanie123@hotmail.com;Stefanie;Female;['ARTS & CULTURE', 'SCIENCE'];Stefanie123;Sittard;&-mj^KM7;[2016, 2021];['No preference'];['News', 'Movie'];['ARTS & CULTURE', 'SCIENCE'];"[""Wild Rides"", ""Four Corners (Simplified Chinese Subtitles)"", ""St. Elmo's Fire"", ""Auto Focus"", ""Q+A"", ""Project Nim"", ""Let Me In"", ""ABC News Stories"", ""La Bamba"", ""On The Waterfront""]"
78;1986-08-26;Edithtjuuh@live.nl;Edith;Female;['NEWS', 'FAMILY', 'PANEL & DISCUSSION'];Edithtjuuh;Oosterhout;xUE8h(C&;[2017, 2019];['M', 'PG'];['Movie'];['NEWS', 'FAMILY', 'PANEL & DISCUSSION'];"[""And When Did You Last See Your Father?"", ""A Royal Night Out"", ""Yves Saint Laurent"", ""Paranoia"", ""Eagle Vs. Shark"", ""All That Jazz"", ""The Black Balloon"", ""Chicken People"", ""Little Fish"", ""Newcastle""]"
79;1963-04-03;Ashlitjuuh@outlook.com;Ashli;Female;['FAMILY', 'ARTS & CULTURE'];Ashlitjuuh;Ridderkerk;6%jrbL42;[2017, 2022];['G', 'PG'];['Panel_Discussion'];['FAMILY', 'ARTS & CULTURE'];"[""Afternoon Briefing"", ""Rosie Batty's One Plus One"", ""The Ticket"", ""Boyer Lecture 2017: Professor Genevieve Bell"", ""Gruen"", ""Australia Debates"", ""January 26"", ""The Yearly With Charlie Pickering 2021"", ""You Can't Ask That (Simplified Chinese Subtitles)"", ""Insiders: From The Couch""]"
80;1968-06-18;Aliyah@icloud.com;Aliyah;Female;['REGIONAL AUSTRALIA'];Aliyah;Vlissingen;4M{{pWf^;[2021, 2022];['PG', 'G', 'MA'];['Documentary'];['REGIONAL AUSTRALIA'];"[""Australia's Ocean Odyssey: A Journey Down The East Australian Current"", ""Blasko"", ""The Wonder Of Marsupials"", ""Fightback Farmers"", ""Catching A Killer: A Knock At The Door"", ""Who Killed Belinda Peisley?"", ""Final Rendezvous"", ""Songs of Praise: Enduring Hymns"", ""Last Man Standing: Suge Knight and the Murders of Biggie & Tupac"", ""Back In Time For Dinner""]"
81;1990-01-09;Diann759@gmail.com;Diann;Female;['REGIONAL AUSTRALIA', 'DRAMA', 'INDIGENOUS'];Diann759;Zaandam;5cZ*gJGz;[2020, 2021];['PG', 'G', 'MA'];['Panel_Discussion'];['REGIONAL AUSTRALIA', 'DRAMA', 'INDIGENOUS'];"[""Rosie Batty's One Plus One"", ""Mock The Week"", ""The Yearly With Charlie Pickering 2021"", ""Afternoon Briefing"", ""Back To Earth: Stargazing Live"", ""You Can't Ask That"", ""Insiders"", ""Gruen Pitch"", ""The Drum"", ""One Plus One""]"
82;1977-07-30;Leona123@gmail.com;Leona;Female;['INDIGENOUS', 'SCIENCE', 'ARTS & CULTURE'];Leona123;Houten;5YHjuZ_d;[2019, 2022];['No preference'];['Documentary'];['INDIGENOUS', 'SCIENCE', 'ARTS & CULTURE'];"[""Re-Frame 2021"", ""Scottish Vets Down Under"", ""Can We Save The Reef?"", ""Kumi's Japan"", ""Julia Zemiro's Home Delivery"", ""Ageless Friendships"", ""A Dog's World With Tony Armstrong"", ""Poleng"", ""The Great Acceleration"", ""Dubboo: Life Of A Songman""]"
83;1993-02-26;Dulciex@live.nl;Dulcie;Female;['DOCUMENTARY', 'SCIENCE', 'DRAMA'];Dulciex;Zaanstad;g+)LNaX6;[2017, 2021];['MA', 'G'];['News', 'Movie', 'tv'];['DOCUMENTARY', 'SCIENCE', 'DRAMA'];"[""Kiri and Lou"", ""The Office"", ""Justine Clarke: Pyjama Jam"", ""Justine Clarke: Songs To Make You Smile"", ""The Trials Of Jimmy Rose"", ""Further Back In Time For Dinner (Simplified Chinese Subtitles)"", ""Troppo"", ""To Sir, With Love"", ""Fires"", ""Wakefield""]"
84;1987-02-10;Clara@hotmail.nl;Clara;Female;['SCIENCE'];Clara;Etten-Leur;y$5nvs%N;[2018, 2022];['No preference'];['News', 'tv'];['SCIENCE'];"[""Shaun The Sheep: Championsheeps"", ""The Warriors"", ""Born To Spy"", ""Numberblocks"", ""Come Home"", ""Accused"", ""When War Came To Australia"", ""Are You Tougher Than Your Ancestors?"", ""Content"", ""The Merry Widow""]"
85;1983-02-23;Lisette759@live.nl;Lisette;Female;['DOCUMENTARY'];Lisette759;Heerlen;_7Hw_@Nz;[2016, 2019];['No preference'];['Panel_Discussion', 'tv'];['DOCUMENTARY'];"[""Ackley Bridge"", ""Insiders"", ""Play School Show Time"", ""Tell Your Story, Change Your World"", ""Universe With Brian Cox"", ""Room On The Broom"", ""The Poles Revealed"", ""Physics House"", ""Wakefield"", ""Hitsville: The Making Of Motown""]"
86;1953-07-07;Jazmyntjuuh@live.nl;Jazmyn;Female;['LIFESTYLE'];Jazmyntjuuh;Rheden;8)$v4&Pj;[2016, 2019];['No preference'];['tv', 'Documentary', 'Movie'];['LIFESTYLE'];"[""Suburban Mayhem"", ""Greetings From Tim Buckley"", ""Deadly Family Portraits: Sansbury Sisters"", ""Back In Time For Dinner: Education Shorts"", ""The Legend Of The Five"", ""BTN"", ""Mother And Son"", ""Attenborough And The Empire Of The Ants"", ""The Russian Revolution"", ""Horrible Histories""]"
87;1989-06-10;Aimee123@live.nl;Aimee;Female;['DOCUMENTARY'];Aimee123;Ede;%aVhxA2];[2017, 2021];['No preference'];['tv'];['DOCUMENTARY'];"[""Big Words Small Stories"", ""Holly Hobbie"", ""The Brokenwood Mysteries"", ""The Dengineers"", ""Your Paintings"", ""Tea with the Dames"", ""Deadly Family Portraits: Crombie Crew"", ""Teeny Tiny Stevies"", ""David Attenborough's Great Barrier Reef"", ""triple j Like A Version""]"
88;1993-03-10;KathryneXX@outlook.nl;Kathryne;Female;['ARTS & CULTURE', 'PANEL & DISCUSSION', 'REGIONAL AUSTRALIA'];KathryneXX;Maastricht;6}kAFs>!;[2017, 2020];['No preference'];['tv'];['ARTS & CULTURE', 'PANEL & DISCUSSION', 'REGIONAL AUSTRALIA'];"[""Mini Lessons: English"", ""Recovery: The Mayhem"", ""The Brothers' Book Club"", ""Play School: Acknowledgement of Country"", ""Tell Me A Tale"", ""Basketball: WNBL"", ""Peg + Cat"", ""Nowhere Boys: The Book of Shadows"", ""The Making Of The Penguin King With David Attenborough"", ""Further Back In Time For Dinner""]"
89;1998-11-05;Peggy123@icloud.com;Peggy;Female;['LIFESTYLE'];Peggy123;Hoogeveen;5Rc{n_rt;[2018, 2019];['PG', 'M'];['Panel_Discussion', 'News', 'tv'];['LIFESTYLE'];"[""Frayed"", ""Live At The Apollo"", ""Brave Bunnies"", ""Odd Squad Healthy Habits"", ""The Newsreader"", ""Sleeping Beauty"", ""The Ticket"", ""Desert Metal Dreaming"", ""Numberblocks"", ""Here Comes The Grump""]"
90;1953-09-08;Eura00@gmail.com;Eura;Female;['KIDS', 'SCIENCE'];Eura00;Zeist;Nx}Q8spc;[2018, 2020];['No preference'];['Movie'];['KIDS', 'SCIENCE'];"[""The Lost Aviator"", ""Guess Who's Coming To Dinner"", ""Gilda"", ""Cheri"", ""The Walker"", ""Tempe Tip"", ""Mabo"", ""Awakenings"", ""Flying Swords of Dragon Gate"", ""Infamous""]"
91;1994-12-19;Carly123@gmail.com;Carly;Female;['COMEDY'];Carly123;Spijkenisse;CRF8hdj);[2020, 2022];['MA'];['Documentary'];['COMEDY'];"[""Cyber Dreaming"", ""The Penguin King With David Attenborough"", ""Tick F***ing Tock"", ""Australia Remastered: Nature's Great Divide"", ""Waltzing The Dragon With Benjamin Law"", ""David Attenborough's Natural History Museum Alive"", ""Luke Warm Sex"", ""The Making Of David Attenborough's Galapagos"", ""The China Century"", ""Who Killed Belinda Peisley?""]"
92;1993-04-27;Mona00@hotmail.com;Mona;Female;['ARTS & CULTURE', 'REGIONAL AUSTRALIA'];Mona00;Apeldoorn;)jB^TEs3;[2018, 2019];['MA'];['Movie', 'tv'];['ARTS & CULTURE', 'REGIONAL AUSTRALIA'];"[""Charlie's Country"", ""JUNK: Flying Fruit Fly Circus"", ""PJ Masks: Meet An Yu"", ""A Dog's World With Tony Armstrong"", ""The Men Who Stare At Goats"", ""Team Rescue"", ""The Crystal Maze"", ""Deadly Family Portraits: Crombie Crew"", ""Here Comes The Grump"", ""Birdsong""]"
93;1964-10-20;Elsa00@outlook.com;Elsa;Female;['DOCUMENTARY'];Elsa00;Haarlem;znJSP5/q;[2019, 2021];['No preference'];['News'];['DOCUMENTARY'];"[""Ukrainian President Zelenskyy addresses Australian Parliament"", ""Foreign Correspondent: The Rise Of China"", ""National Press Club Address"", ""What's Your Story?"", ""ABC News WA"", ""Q+A"", ""The World This Week"", ""The Bright Side"", ""When War Came To Australia"", ""Women In Politics""]"
94;1991-06-01;Valeriex@hotmail.nl;Valerie;Female;['ARTS & CULTURE'];Valeriex;Houten;8sv]}HPS;[2019, 2020];['PG'];['Movie'];['ARTS & CULTURE'];"[""Lore"", ""Train To Busan"", ""Bright Young Things"", ""30 Days Of Night"", ""Pina"", ""Angel"", ""Project Nim"", ""Not Suitable For Children"", ""And When Did You Last See Your Father?"", ""Guess Who's Coming To Dinner""]"
95;1973-06-26;Maribeltje@icloud.com;Maribel;Female;['SCIENCE'];Maribeltje;Vlissingen;!)EfX5[Z;[2018, 2019];['G'];['tv'];['SCIENCE'];"[""Dragons: Defenders Of Berk"", ""Sammy J And Randy In Ricketts Lane"", ""Retrograde"", ""Joey's Big Adventure"", ""Bonnie and Clyde"", ""Sisters Of War"", ""Kangaroo Beach Summer Special (Mandarin)"", ""Opera on Sydney Harbour: Carmen"", ""F*!#ing Adelaide"", ""Water Wisdom""]"
96;1970-09-04;Ethelene@icloud.com;Ethelene;Female;['COMEDY'];Ethelene;Rheden;8YD-6t%&;[2016, 2017];['No preference'];['Movie'];['COMEDY'];"[""A Secret"", ""Five Easy Pieces"", ""Philomena"", ""Roxanne"", ""The Broken Shore"", ""Splinter"", ""Starter For 10"", ""On The Road"", ""Dead Europe"", ""Auto Focus""]"
97;1971-10-26;Maureen01@icloud.com;Maureen;Female;['EDUCATION', 'INDIGENOUS', 'KIDS'];Maureen01;Arnhem;Rcfv6Bt{;[2016, 2022];['M'];['tv', 'Movie'];['EDUCATION', 'INDIGENOUS', 'KIDS'];"[""The Great Australian Bee Challenge"", ""Buried"", ""The Epic Adventures of Morph"", ""MathXplosion"", ""Jack Irish: Dead Point"", ""Mark Seymour And The Undertow: Slow Dawn Live"", ""A Stargazer's Guide To The Cosmos (2018)"", ""A Raisin In The Sun"", ""The Penguin King With David Attenborough"", ""Starstruck""]"
98;1974-01-24;Marty00@outlook.nl;Marty;Female;['DRAMA', 'PANEL & DISCUSSION'];Marty00;Maastricht;{}}m8]Eu;[2016, 2017];['MA', 'PG', 'M'];['Movie', 'Panel_Discussion'];['DRAMA', 'PANEL & DISCUSSION'];"[""Thr3e"", ""Dead Europe"", ""Infamous"", ""Secret Men's Business"", ""The Last Picture Show (Director's Cut)"", ""Tickled"", ""The Journey Home:  Reconciliation Through Repatriation"", ""Friday Briefing"", ""The End Of The Affair"", ""Strummer: The Future Is Unwritten""]"
99;1968-05-09;Madgex@icloud.com;Madge;Female;['EDUCATION', 'ARTS & CULTURE', 'INDIGENOUS'];Madgex;Katwijk;8=UFzB^x;[2020, 2021];['PG', 'MA', 'G'];['tv', 'Panel_Discussion'];['EDUCATION', 'ARTS & CULTURE', 'INDIGENOUS'];"[""Children of the Holocaust"", ""Paris"", ""The Mindfulness Tool Kit"", ""The Stickie Gang"", ""No Offence"", ""Operation Ouch!: Do Try This At Home"", ""House Of Sound"", ""Underscore"", ""Further Back In Time For Dinner: Daily Life In The Past"", ""Mumbai - Inside Dharavi""]"
100;1960-06-26;LoreneXX@hotmail.com;Lorene;Female;['SCIENCE'];LoreneXX;Almere;4+/vQDuZ;[2016, 2021];['G', 'M', 'MA'];['News', 'tv', 'Movie'];['SCIENCE'];"[""Play School: Walking Together"", ""The Silence (UK)"", ""Stargazing: Moon and Beyond"", ""Kangaroo Beach Songs"", ""The Inbestigators"", ""Australia Remastered: Forces of Nature"", ""Fresh Meat"", ""Sarah And Duck"", ""Traces"", ""Creating A Nation""]"
101;1974-06-17;Sadye00@outlook.com;Sadye;Female;['KIDS', 'LIFESTYLE'];Sadye00;Purmerend;92t?^Y?Y;[2016, 2021];['No preference'];['News', 'Documentary', 'tv'];['KIDS', 'LIFESTYLE'];"[""Rulla's Connection to Country"", ""What's For Dinner?"", ""Koumi's Animated Picture Book"", ""Census: Why We Count (2021)"", ""Mumbai - Urbanisation and Megacities"", ""Hard Quiz"", ""Odd Squad"", ""And We Danced"", ""This Is Scarlett And Isaiah"", ""Making Muriel""]"
